# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 24 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4875206000e+03    1.3107214400e-02
2.4863495000e+03    2.8232883800e-02
2.4862884000e+03    2.6978121000e-03
2.4860670000e+03    9.7060170000e-03
2.4855557000e+03    1.4428436000e-03
2.4840779000e+03    2.8463724200e-02
2.4829947000e+03    3.7481543000e-03
2.4822133000e+03    5.1110948000e-03
2.4819894000e+03    2.9172897000e-03
2.4799628000e+03    2.2952518000e-03
2.4788412000e+03    4.8071135000e-03
2.4773274000e+03    9.0061530000e-04
2.4737431000e+03    5.0183870000e-04
2.4717469000e+03    1.8015223000e-03
2.4712705000e+03    1.7057470000e-04
2.4665333000e+03    5.1914770000e-04
2.3169061000e+03    6.0491074460e-01
2.3168269000e+03    5.9942049420e-01
2.3167913000e+03    3.4670169910e-01
2.2667035000e+03    1.1283300000e-05
2.2146065000e+03    4.0000000000e-10
2.2144528000e+03    1.0000000000e-10
2.2125194000e+03    1.0000000000e-10
2.1019008000e+03    0.0000000000e+00
