# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 40 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4873405000e+03    4.6861140000e-04
2.4871622000e+03    1.1187291000e-03
2.4864871000e+03    5.3967043000e-03
2.4846376000e+03    1.7268287000e-03
2.4841662000e+03    5.5662920000e-04
2.4840097000e+03    2.2436400000e-05
2.4835912000e+03    1.2939590000e-03
2.4832001000e+03    7.7812040000e-04
2.4823523000e+03    2.1513900000e-05
2.4821864000e+03    2.1789608000e-03
2.4817157000e+03    2.5791780000e-04
2.4816793000e+03    6.3648000000e-06
2.4812992000e+03    1.3404992000e-03
2.4812010000e+03    7.1088700000e-05
2.4804120000e+03    1.2648820000e-04
2.4801785000e+03    8.4780000000e-07
2.4795149000e+03    1.0418950000e-04
2.4789240000e+03    1.1791090000e-04
2.4770989000e+03    1.3400050000e-04
2.4767512000e+03    5.6549000000e-06
2.4750001000e+03    1.7078880000e-04
2.4731156000e+03    6.1809000000e-06
2.4729835000e+03    6.8779000000e-05
2.4711722000e+03    1.3269240000e-04
2.4695904000e+03    1.7667500000e-05
2.4604274000e+03    0.0000000000e+00
2.4603725000e+03    0.0000000000e+00
2.3168635000e+03    8.9081389600e-02
2.3167788000e+03    8.9580448400e-02
2.3167280000e+03    8.9075035600e-02
2.2666593000e+03    8.0380000000e-07
2.2158386000e+03    0.0000000000e+00
2.2156564000e+03    0.0000000000e+00
2.2156358000e+03    0.0000000000e+00
2.2151322000e+03    0.0000000000e+00
2.2136713000e+03    1.0000000000e-10
2.2135291000e+03    0.0000000000e+00
2.2134880000e+03    0.0000000000e+00
1.8205309000e+03    0.0000000000e+00
1.8204737000e+03    0.0000000000e+00
