# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 31 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4916927000e+03    9.6099500000e-05
2.4906735000e+03    3.7977710000e-04
2.4899574000e+03    1.8788600000e-05
2.4895125000e+03    1.9886800000e-05
2.4894251000e+03    1.8401770000e-04
2.4878665000e+03    1.1300930000e-04
2.4874852000e+03    4.4929100000e-05
2.4871507000e+03    1.8036120000e-04
2.4862671000e+03    2.2052212000e-03
2.4859440000e+03    2.1651149000e-03
2.4858601000e+03    2.8458913000e-03
2.4854354000e+03    9.8778360000e-04
2.4845303000e+03    8.8873270000e-04
2.4837885000e+03    4.6289050000e-04
2.4819313000e+03    6.0805000000e-05
2.4811263000e+03    6.5301900000e-04
2.4779816000e+03    5.7451920000e-04
2.4767674000e+03    3.5946040000e-04
2.4723798000e+03    1.2398490000e-04
2.4707713000e+03    1.3669127000e-03
2.4681627000e+03    1.8350260000e-04
2.3176370000e+03    9.0125350600e-02
2.3176314000e+03    8.9502906300e-02
2.3176244000e+03    8.9981200100e-02
2.2675921000e+03    7.9680000000e-07
2.2193364000e+03    0.0000000000e+00
2.2190805000e+03    1.0000000000e-10
2.2184405000e+03    1.0000000000e-10
2.1070941000e+03    0.0000000000e+00
1.9755554000e+03    0.0000000000e+00
1.9755370000e+03    0.0000000000e+00
