# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'datafmt': 'auto', 'width': 0.1, 'nbin': 20, 'npoints': 2000, 'units': 'ev', 'delim': '    ', 'makespec': False, 'header': True, 'cchar': '#', 'verbose': False}
#
# The input appears to contain TDDFT data.
# Successfully parsed 38 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4861832000e+03    4.5357213000e-03
2.4856322000e+03    6.1572358000e-03
2.4846148000e+03    1.0000000000e-09
2.4839305000e+03    1.3078868000e-03
2.4816576000e+03    1.0000000000e-10
2.4815116000e+03    4.0142000000e-06
2.4813900000e+03    1.6292240000e-04
2.4811910000e+03    3.4143760000e-03
2.4811177000e+03    1.6399600000e-05
2.4791179000e+03    1.1303000000e-06
2.4790441000e+03    1.4648600000e-05
2.4786334000e+03    5.5716600000e-05
2.4781394000e+03    5.7960200000e-05
2.4771155000e+03    3.6239600000e-05
2.4766433000e+03    6.2895000000e-06
2.4761024000e+03    2.4220000000e-07
2.4745029000e+03    2.7817900000e-05
2.4738585000e+03    1.2479300000e-05
2.4726389000e+03    2.6859700000e-05
2.4717848000e+03    2.2901640000e-04
2.4703607000e+03    1.0467000000e-06
2.4697245000e+03    1.7599500000e-04
2.4673624000e+03    2.2132200000e-05
2.4654663000e+03    1.5427000000e-06
2.4619969000e+03    9.7231000000e-06
2.3168021000e+03    8.9027435300e-02
2.3167983000e+03    8.8988339700e-02
2.3166473000e+03    8.9535772600e-02
2.2666205000e+03    8.5670000000e-07
2.2131844000e+03    0.0000000000e+00
2.2131692000e+03    0.0000000000e+00
2.2129901000e+03    0.0000000000e+00
2.2129898000e+03    0.0000000000e+00
2.2117197000e+03    0.0000000000e+00
2.2117052000e+03    1.0000000000e-10
2.2096055000e+03    1.0000000000e-10
2.0978945000e+03    0.0000000000e+00
2.0978938000e+03    0.0000000000e+00
