# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 31 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4866627000e+03    6.2536962000e-03
2.4860934000e+03    5.6009700000e-05
2.4849090000e+03    1.3210000000e-06
2.4846822000e+03    4.0536347000e-03
2.4837621000e+03    6.6173400000e-05
2.4833693000e+03    3.1574980000e-04
2.4829302000e+03    3.9016000000e-06
2.4825676000e+03    2.8437701000e-03
2.4821883000e+03    1.8809500000e-04
2.4820876000e+03    3.8416700000e-05
2.4813315000e+03    1.0588265000e-03
2.4808753000e+03    5.9322200000e-05
2.4802450000e+03    7.2186300000e-05
2.4801113000e+03    2.1617290000e-04
2.4778502000e+03    4.6687310000e-04
2.4752670000e+03    4.5201500000e-05
2.4741773000e+03    8.8185000000e-06
2.4735080000e+03    1.7158750000e-04
2.4701284000e+03    1.1874100000e-04
2.4655111000e+03    1.1622000000e-06
2.4629815000e+03    6.5500000000e-07
2.3168821000e+03    8.9009809000e-02
2.3167940000e+03    8.9474997400e-02
2.3167458000e+03    8.9165763400e-02
2.2666721000e+03    8.3770000000e-07
2.2156187000e+03    0.0000000000e+00
2.2156182000e+03    0.0000000000e+00
2.2130101000e+03    1.0000000000e-10
2.2120694000e+03    0.0000000000e+00
1.9717224000e+03    0.0000000000e+00
1.9701336000e+03    0.0000000000e+00
