# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 32 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4871037000e+03    5.5761170000e-04
2.4870855000e+03    8.2983160000e-04
2.4863188000e+03    4.6459917000e-03
2.4859059000e+03    1.6059521000e-03
2.4843542000e+03    3.5008279000e-03
2.4838189000e+03    1.1915210000e-04
2.4831423000e+03    1.1506657000e-03
2.4827632000e+03    4.1583440000e-04
2.4827560000e+03    1.2356500000e-05
2.4819531000e+03    4.8901500000e-05
2.4817602000e+03    5.3137860000e-04
2.4814983000e+03    1.8916330000e-04
2.4801141000e+03    6.4686230000e-04
2.4795509000e+03    1.0493408000e-03
2.4777783000e+03    1.6498630000e-04
2.4759795000e+03    8.4299600000e-05
2.4743444000e+03    4.7418300000e-05
2.4724766000e+03    1.4722870000e-04
2.4711991000e+03    1.8347390000e-04
2.4665723000e+03    6.8488200000e-05
2.4650830000e+03    2.1628000000e-06
2.3168764000e+03    8.8811689700e-02
2.3168058000e+03    8.9517544100e-02
2.3167754000e+03    8.9330663000e-02
2.2666862000e+03    4.1130000000e-07
2.2160044000e+03    0.0000000000e+00
2.2144671000e+03    0.0000000000e+00
2.2139281000e+03    2.0000000000e-10
2.2137999000e+03    0.0000000000e+00
2.2134810000e+03    1.0000000000e-10
2.1015862000e+03    0.0000000000e+00
1.9716923000e+03    0.0000000000e+00
