# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 24 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4866922000e+03    6.0372770000e-03
2.4850354000e+03    1.0621692000e-03
2.4849222000e+03    5.4960470000e-04
2.4846424000e+03    1.5344406000e-03
2.4840328000e+03    1.1448400000e-03
2.4836569000e+03    7.8551620000e-04
2.4834877000e+03    5.6286150000e-04
2.4821138000e+03    1.0226536000e-03
2.4819676000e+03    1.4459957000e-03
2.4817191000e+03    3.5539430000e-04
2.4803586000e+03    1.0375199000e-03
2.4782239000e+03    9.7747000000e-05
2.4755494000e+03    2.0038650000e-04
2.4750630000e+03    5.4387800000e-05
2.4727462000e+03    1.2045060000e-04
2.4707846000e+03    1.1130190000e-04
2.3168694000e+03    8.9056618500e-02
2.3167849000e+03    8.9525525600e-02
2.3167353000e+03    8.9131929500e-02
2.2666697000e+03    1.0003000000e-06
2.2165988000e+03    0.0000000000e+00
2.2164949000e+03    0.0000000000e+00
2.2155434000e+03    0.0000000000e+00
2.2139872000e+03    1.0000000000e-10
