# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 26 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4868752000e+03    5.8638504000e-03
2.4861222000e+03    7.5096290000e-04
2.4843021000e+03    4.2504221000e-03
2.4835648000e+03    1.5739720000e-04
2.4829086000e+03    3.0819604000e-03
2.4821746000e+03    2.2048230000e-04
2.4820574000e+03    2.8635730000e-04
2.4813467000e+03    7.7856500000e-05
2.4807221000e+03    2.0489830000e-04
2.4802264000e+03    2.2089530000e-04
2.4795575000e+03    2.2685880000e-04
2.4780853000e+03    2.2922770000e-04
2.4763666000e+03    2.8936500000e-05
2.4737035000e+03    1.1005670000e-04
2.4723076000e+03    1.5384320000e-04
2.4696605000e+03    1.6011020000e-04
2.4639182000e+03    5.6990000000e-07
2.3168901000e+03    8.8976090800e-02
2.3167977000e+03    8.9573633200e-02
2.3167621000e+03    8.9236601400e-02
2.2666845000e+03    7.6450000000e-07
2.2147733000e+03    0.0000000000e+00
2.2134810000e+03    1.0000000000e-10
2.2134462000e+03    1.0000000000e-10
2.2124689000e+03    0.0000000000e+00
1.9707180000e+03    0.0000000000e+00
