# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 34 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4868187000e+03    3.5655118000e-03
2.4860281000e+03    5.5674961000e-03
2.4857875000e+03    4.1000000000e-09
2.4849557000e+03    2.1896332000e-03
2.4833143000e+03    1.2221250000e-04
2.4828198000e+03    2.3117700000e-05
2.4826750000e+03    2.3688340000e-04
2.4813543000e+03    2.7967980000e-04
2.4811461000e+03    4.0899200000e-05
2.4809623000e+03    2.7437864000e-03
2.4807228000e+03    4.5661340000e-04
2.4799749000e+03    1.4530380000e-04
2.4794771000e+03    4.0558700000e-05
2.4790990000e+03    7.9592000000e-06
2.4772342000e+03    6.4000000000e-07
2.4757394000e+03    5.2170000000e-07
2.4741956000e+03    1.3396000000e-05
2.4719200000e+03    9.1000000000e-09
2.4718541000e+03    4.2054320000e-04
2.4705581000e+03    2.0404210000e-04
2.4686474000e+03    2.1453400000e-05
2.4646539000e+03    1.0600300000e-05
2.3168541000e+03    8.9049937000e-02
2.3168473000e+03    8.9020997800e-02
2.3166863000e+03    8.9430809000e-02
2.2666594000e+03    9.7260000000e-07
2.2147458000e+03    0.0000000000e+00
2.2147446000e+03    0.0000000000e+00
2.2146133000e+03    0.0000000000e+00
2.2143911000e+03    0.0000000000e+00
2.2143907000e+03    0.0000000000e+00
2.2128843000e+03    2.0000000000e-10
2.2110144000e+03    0.0000000000e+00
2.0984162000e+03    0.0000000000e+00
