# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 33 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.8563051000e+03    4.6396410000e-04
2.8554947000e+03    5.5775970000e-04
2.8549747000e+03    7.6151320000e-04
2.8534535000e+03    1.4257546000e-03
2.8530660000e+03    4.1371845000e-03
2.8529610000e+03    3.3004833000e-03
2.8522025000e+03    1.7616903000e-03
2.8513138000e+03    3.5354610000e-04
2.8505793000e+03    1.7273083000e-03
2.8504185000e+03    7.1732140000e-04
2.8499896000e+03    9.4840300000e-04
2.8484934000e+03    5.6922870000e-04
2.8471204000e+03    1.0349200000e-03
2.8459698000e+03    1.1944990000e-04
2.8427339000e+03    4.0747700000e-05
2.8407424000e+03    3.1355000000e-06
2.8380606000e+03    1.7853200000e-04
2.8353227000e+03    3.0546500000e-05
2.8343733000e+03    1.1202600000e-05
2.6986375000e+03    0.0000000000e+00
2.6985277000e+03    0.0000000000e+00
2.6984638000e+03    0.0000000000e+00
2.6423411000e+03    2.0500000000e-08
2.6421947000e+03    9.0384472100e-02
2.6421899000e+03    9.0452956800e-02
2.6420016000e+03    9.1365034700e-02
2.5877808000e+03    1.5412000000e-06
2.5835437000e+03    0.0000000000e+00
2.5830907000e+03    1.0000000000e-10
2.5814721000e+03    2.0000000000e-10
2.4702499000e+03    1.0000000000e-10
2.3408434000e+03    0.0000000000e+00
4.3739950000e+02    0.0000000000e+00
