# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 39 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4917838000e+03    2.3713900000e-05
2.4913206000e+03    2.2554152000e-03
2.4912770000e+03    6.3714700000e-05
2.4907731000e+03    2.1456754000e-03
2.4900049000e+03    5.6942520000e-04
2.4899241000e+03    7.5595860000e-04
2.4894814000e+03    5.7530150000e-04
2.4893565000e+03    1.8360084000e-03
2.4884562000e+03    2.8010541000e-03
2.4880848000e+03    5.3594910000e-04
2.4877922000e+03    1.3218177000e-03
2.4875569000e+03    5.6538125000e-03
2.4872377000e+03    5.7190870000e-04
2.4863664000e+03    1.5040832500e-02
2.4858725000e+03    1.8784901900e-02
2.4856873000e+03    2.5166513400e-02
2.4851796000e+03    1.2266176300e-02
2.4847858000e+03    1.9378680100e-02
2.4847191000e+03    1.1956227800e-02
2.4824089000e+03    7.3574680000e-04
2.4814268000e+03    2.6729871000e-03
2.4802730000e+03    4.1674791000e-03
2.4776773000e+03    2.6128364000e-03
2.4766740000e+03    7.0421961000e-03
2.4753999000e+03    1.3002597000e-03
2.4711293000e+03    3.0049697000e-03
2.4707635000e+03    1.5520621200e-02
2.4682158000e+03    2.5265882000e-03
2.3176418000e+03    1.0254132588e+00
2.3176394000e+03    6.5651285780e-01
2.3176295000e+03    1.1028311998e+00
2.2675987000e+03    7.5794000000e-06
2.2195970000e+03    0.0000000000e+00
2.2193410000e+03    0.0000000000e+00
2.2193240000e+03    5.0000000000e-10
2.2190696000e+03    1.0000000000e-10
1.9773972000e+03    0.0000000000e+00
1.9756217000e+03    1.0000000000e-10
1.9756174000e+03    1.0000000000e-10
