# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 36 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4878069000e+03    1.5775792000e-03
2.4874326000e+03    4.5608300000e-04
2.4862211000e+03    3.9011426000e-03
2.4859191000e+03    1.5776919000e-03
2.4854134000e+03    8.1588700000e-05
2.4842128000e+03    1.3742360000e-04
2.4839774000e+03    3.7204195000e-03
2.4838313000e+03    9.0120200000e-05
2.4830462000e+03    3.7996200000e-05
2.4825702000e+03    3.2916000000e-04
2.4825096000e+03    1.6961678000e-03
2.4814380000e+03    2.6242010000e-04
2.4813136000e+03    3.3484300000e-05
2.4809045000e+03    4.5635630000e-04
2.4795528000e+03    7.9933990000e-04
2.4787268000e+03    1.2873940000e-04
2.4769122000e+03    1.2191590000e-04
2.4767104000e+03    1.8873910000e-04
2.4743212000e+03    2.4948600000e-05
2.4729277000e+03    9.5259000000e-05
2.4717202000e+03    2.1899390000e-04
2.4681180000e+03    1.8379800000e-05
2.4664053000e+03    5.6076000000e-05
2.4651750000e+03    5.5113000000e-06
2.3168836000e+03    8.8861396200e-02
2.3168016000e+03    8.9527982900e-02
2.3167701000e+03    8.9291616400e-02
2.2666875000e+03    5.5140000000e-07
2.2167683000e+03    0.0000000000e+00
2.2146726000e+03    1.0000000000e-10
2.2143629000e+03    0.0000000000e+00
2.2133569000e+03    0.0000000000e+00
2.2122822000e+03    1.0000000000e-10
2.1021347000e+03    0.0000000000e+00
2.1013191000e+03    0.0000000000e+00
1.9727257000e+03    0.0000000000e+00
