# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 23 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4856565000e+03    6.2083227000e-03
2.4856387000e+03    5.7787888000e-03
2.4833426000e+03    1.0296000000e-05
2.4829199000e+03    1.9217600000e-05
2.4812614000e+03    3.4874830000e-03
2.4798698000e+03    2.3198930000e-04
2.4772508000e+03    9.4174000000e-06
2.4766031000e+03    5.0268000000e-06
2.4760960000e+03    6.4872000000e-06
2.4756993000e+03    3.3600500000e-05
2.4737589000e+03    1.6947100000e-05
2.4715576000e+03    3.8019470000e-04
2.4681231000e+03    5.1785400000e-05
2.4650289000e+03    1.8324400000e-05
2.4624859000e+03    1.2032700000e-05
2.3168014000e+03    8.9075131500e-02
2.3167923000e+03    8.8995738200e-02
2.3166456000e+03    8.9390459800e-02
2.2666152000e+03    6.8630000000e-07
2.2091345000e+03    1.0000000000e-10
2.0989176000e+03    0.0000000000e+00
2.0987934000e+03    0.0000000000e+00
2.0978326000e+03    0.0000000000e+00
