# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'datafmt': 'auto', 'width': 0.1, 'nbin': 20, 'npoints': 2000, 'units': 'ev', 'delim': '    ', 'makespec': False, 'header': True, 'cchar': '#', 'verbose': False}
#
# The input appears to contain TDDFT data.
# Successfully parsed 40 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4928059000e+03    2.7810000000e-07
2.4926917000e+03    2.6565000000e-05
2.4910296000e+03    3.3212470000e-04
2.4908030000e+03    1.0731180000e-04
2.4904093000e+03    1.2370200000e-05
2.4902646000e+03    2.6069000000e-06
2.4901438000e+03    1.6387950000e-04
2.4896640000e+03    5.4527200000e-05
2.4894904000e+03    3.4194400000e-05
2.4891952000e+03    1.4790600000e-05
2.4881286000e+03    6.2860000000e-07
2.4876464000e+03    2.0341820000e-04
2.4874894000e+03    1.1375037000e-03
2.4871471000e+03    3.3047000000e-04
2.4864651000e+03    1.5023206000e-03
2.4862437000e+03    2.4130735000e-03
2.4851155000e+03    1.4252191000e-03
2.4846461000e+03    1.6051660000e-03
2.4832145000e+03    9.1047320000e-04
2.4829013000e+03    3.4429700000e-05
2.4809475000e+03    4.7633130000e-04
2.4789217000e+03    5.0590000000e-07
2.4784095000e+03    4.3219780000e-04
2.4757311000e+03    8.8975800000e-05
2.4714137000e+03    1.3812563000e-03
2.4709912000e+03    5.8649660000e-04
2.4681851000e+03    8.6366500000e-05
2.3178715000e+03    9.0340214600e-02
2.3178467000e+03    9.0165541500e-02
2.3178110000e+03    8.9603103800e-02
2.2678248000e+03    1.3015000000e-06
2.2216178000e+03    0.0000000000e+00
2.2216042000e+03    0.0000000000e+00
2.2214744000e+03    0.0000000000e+00
2.2214306000e+03    0.0000000000e+00
2.2214075000e+03    0.0000000000e+00
2.2206032000e+03    3.0000000000e-10
1.9762971000e+03    0.0000000000e+00
1.9762569000e+03    0.0000000000e+00
1.9756405000e+03    0.0000000000e+00
