# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 25 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4871438000e+03    2.2487838000e-03
2.4861210000e+03    3.2131676000e-03
2.4860807000e+03    2.2363180000e-03
2.4839669000e+03    3.7441430000e-03
2.4836276000e+03    9.6918380000e-04
2.4832841000e+03    3.1672610000e-04
2.4826411000e+03    3.9180410000e-04
2.4817296000e+03    4.1185260000e-04
2.4815845000e+03    4.8483020000e-04
2.4798656000e+03    2.8430260000e-04
2.4788607000e+03    1.0475640000e-03
2.4772492000e+03    2.1031100000e-04
2.4746166000e+03    3.4378900000e-05
2.4722435000e+03    9.4266800000e-05
2.4716901000e+03    2.2827340000e-04
2.4666111000e+03    7.2799700000e-05
2.3168842000e+03    8.8856434500e-02
2.3168109000e+03    8.9569013300e-02
2.3167770000e+03    8.9221568700e-02
2.2666909000e+03    4.6210000000e-07
2.2159624000e+03    0.0000000000e+00
2.2144390000e+03    1.0000000000e-10
2.2143272000e+03    0.0000000000e+00
2.2131265000e+03    1.0000000000e-10
2.1018542000e+03    0.0000000000e+00
