# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 36 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.8562656000e+03    1.6606190700e-02
2.8559940000e+03    4.3615563000e-03
2.8553568000e+03    7.0411989000e-03
2.8545418000e+03    1.4759175000e-03
2.8540172000e+03    3.9334873500e-02
2.8533977000e+03    5.7311585100e-02
2.8529676000e+03    1.1821491860e-01
2.8527902000e+03    6.8580207000e-02
2.8520633000e+03    5.3481892500e-02
2.8512600000e+03    1.0490252200e-02
2.8510002000e+03    2.1937915500e-02
2.8503393000e+03    1.8006936300e-02
2.8498920000e+03    2.6194446400e-02
2.8487536000e+03    1.2101409800e-02
2.8471279000e+03    1.4880227600e-02
2.8462930000e+03    4.5450453000e-03
2.8426326000e+03    6.2043020000e-04
2.8416893000e+03    1.4790010000e-04
2.8394719000e+03    4.3495000000e-05
2.8380055000e+03    2.9399631000e-03
2.8352298000e+03    5.5342550000e-04
2.8342189000e+03    1.4670460000e-04
2.6985228000e+03    0.0000000000e+00
2.6984038000e+03    0.0000000000e+00
2.6983499000e+03    0.0000000000e+00
2.6422220000e+03    9.3526000000e-06
2.6421917000e+03    2.3805522581e+00
2.6421862000e+03    2.3313002903e+00
2.6419998000e+03    1.3323781640e+00
2.5877778000e+03    2.2858300000e-05
2.5831197000e+03    1.2000000000e-09
2.5822715000e+03    4.0000000000e-10
2.5815128000e+03    4.3000000000e-09
2.4701181000e+03    1.3000000000e-09
2.3407031000e+03    2.0000000000e-10
4.3727830000e+02    0.0000000000e+00
