# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 27 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4869570000e+03    2.1761315000e-03
2.4866057000e+03    4.0878548000e-03
2.4858637000e+03    1.6292800000e-05
2.4845156000e+03    3.5774093000e-03
2.4840386000e+03    2.4315050000e-04
2.4836528000e+03    9.3620170000e-04
2.4829579000e+03    1.0178240000e-03
2.4824890000e+03    7.1908730000e-04
2.4819436000e+03    1.7481849000e-03
2.4812840000e+03    3.4071300000e-05
2.4805458000e+03    2.5454330000e-04
2.4802935000e+03    6.5983270000e-04
2.4780929000e+03    1.0058120000e-04
2.4759053000e+03    2.6222930000e-04
2.4733240000e+03    1.0438350000e-04
2.4709861000e+03    1.5285010000e-04
2.4664522000e+03    3.6300000000e-08
2.4640157000e+03    1.4000000000e-08
2.3168801000e+03    8.9062895300e-02
2.3167927000e+03    8.9494022000e-02
2.3167430000e+03    8.9151661100e-02
2.2666774000e+03    1.0150000000e-06
2.2154940000e+03    0.0000000000e+00
2.2139648000e+03    1.0000000000e-10
2.2128918000e+03    0.0000000000e+00
1.9726197000e+03    0.0000000000e+00
1.9713028000e+03    0.0000000000e+00
