# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 38 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4877721000e+03    2.1610868600e-02
2.4873345000e+03    3.2835857900e-02
2.4869256000e+03    5.2160290000e-04
2.4864586000e+03    8.4334490000e-04
2.4862590000e+03    1.3099195600e-02
2.4861769000e+03    6.1793612000e-03
2.4857763000e+03    7.2291223000e-03
2.4851272000e+03    2.4198289000e-03
2.4845566000e+03    3.2183694400e-02
2.4836796000e+03    5.3968338000e-03
2.4833198000e+03    2.2536580200e-02
2.4831020000e+03    8.5798933000e-03
2.4830407000e+03    5.3960915000e-03
2.4820021000e+03    4.0364831000e-03
2.4815347000e+03    2.3579310000e-04
2.4812186000e+03    2.3735596000e-03
2.4805152000e+03    6.3519530000e-03
2.4788509000e+03    3.7325716000e-03
2.4784174000e+03    8.2000802000e-03
2.4763732000e+03    9.1821500000e-05
2.4741291000e+03    2.1748444000e-03
2.4731336000e+03    7.1147120000e-04
2.4717870000e+03    6.6000940000e-04
2.4709491000e+03    5.9215810000e-04
2.4687745000e+03    1.4312484000e-03
2.4665698000e+03    1.9031600000e-05
2.4639894000e+03    8.0783000000e-06
2.3169360000e+03    1.1061564192e+00
2.3168497000e+03    6.1331492770e-01
2.3168061000e+03    1.0791462885e+00
2.2667263000e+03    7.2952000000e-06
2.2149552000e+03    0.0000000000e+00
2.2143654000e+03    3.0000000000e-10
2.2135986000e+03    0.0000000000e+00
2.2131928000e+03    4.0000000000e-10
2.2129041000e+03    0.0000000000e+00
1.9728211000e+03    0.0000000000e+00
1.9711716000e+03    0.0000000000e+00
