# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 32 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4883480000e+03    6.6230977000e-03
2.4866202000e+03    3.0930940600e-02
2.4863691000e+03    6.1482233000e-03
2.4859622000e+03    5.8277465000e-03
2.4858674000e+03    1.1252278300e-02
2.4847946000e+03    7.5664550000e-04
2.4837560000e+03    1.9423051400e-02
2.4833717000e+03    4.2316912000e-03
2.4830191000e+03    3.8886437000e-03
2.4827456000e+03    3.5521097000e-03
2.4813580000e+03    1.8078696000e-03
2.4810958000e+03    1.1256073000e-03
2.4810696000e+03    1.4441868000e-03
2.4795700000e+03    6.2922517000e-03
2.4783623000e+03    2.1068200000e-03
2.4771226000e+03    1.2606510000e-04
2.4748796000e+03    1.3425630000e-04
2.4734054000e+03    2.8856390000e-04
2.4724368000e+03    1.4555321000e-03
2.4708075000e+03    3.8347480000e-04
2.4681029000e+03    1.9171190000e-04
2.4662170000e+03    4.0452810000e-04
2.3168904000e+03    6.1256574600e-01
2.3168007000e+03    5.8490129880e-01
2.3167719000e+03    3.7315350740e-01
2.2666872000e+03    1.1828600000e-05
2.2154356000e+03    1.0000000000e-10
2.2144392000e+03    0.0000000000e+00
2.2136930000e+03    1.0000000000e-10
2.2124340000e+03    4.0000000000e-10
2.1024021000e+03    0.0000000000e+00
2.1014522000e+03    1.0000000000e-10
