# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 40 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4915492000e+03    2.4395300000e-05
2.4912377000e+03    2.5700000000e-08
2.4911961000e+03    5.8539340000e-04
2.4905864000e+03    1.6750000000e-07
2.4899769000e+03    1.2405200000e-05
2.4898081000e+03    2.5324940000e-04
2.4893108000e+03    7.2900000000e-08
2.4886049000e+03    2.3408840000e-04
2.4883850000e+03    2.4422100000e-05
2.4878524000e+03    8.1243100000e-05
2.4866764000e+03    3.7466590000e-04
2.4863495000e+03    8.4414500000e-05
2.4860508000e+03    1.7955963000e-03
2.4858654000e+03    2.0488431000e-03
2.4857618000e+03    2.5495498000e-03
2.4852133000e+03    2.2168320000e-04
2.4843455000e+03    1.0217700000e-03
2.4829745000e+03    1.3475460000e-03
2.4817484000e+03    8.2623700000e-05
2.4809182000e+03    4.5152480000e-04
2.4781942000e+03    7.0925170000e-04
2.4763811000e+03    2.4018250000e-04
2.4713683000e+03    1.3135120000e-04
2.4711814000e+03    2.3190000000e-07
2.4708309000e+03    1.3826663000e-03
2.4687148000e+03    2.1831000000e-06
2.4681726000e+03    1.6647570000e-04
2.3176669000e+03    9.0242143200e-02
2.3176594000e+03    8.9995157800e-02
2.3176541000e+03    8.9324853300e-02
2.2676225000e+03    7.9980000000e-07
2.2193029000e+03    2.0000000000e-10
2.2184446000e+03    0.0000000000e+00
2.2181688000e+03    1.0000000000e-10
2.2175980000e+03    0.0000000000e+00
2.1059861000e+03    0.0000000000e+00
1.9773632000e+03    0.0000000000e+00
1.9760270000e+03    0.0000000000e+00
1.9755188000e+03    0.0000000000e+00
1.9755185000e+03    0.0000000000e+00
