# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 40 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4880829000e+03    1.5017057000e-03
2.4868158000e+03    2.6734000000e-04
2.4863603000e+03    3.7716442000e-03
2.4860335000e+03    1.7827326000e-03
2.4858851000e+03    5.2734000000e-06
2.4850957000e+03    5.4959750000e-04
2.4844677000e+03    2.6681662000e-03
2.4836435000e+03    1.9284180000e-04
2.4834048000e+03    4.5747810000e-04
2.4832150000e+03    9.0173500000e-05
2.4824171000e+03    2.7918600000e-05
2.4822618000e+03    9.7851440000e-04
2.4817314000e+03    1.1649471000e-03
2.4814757000e+03    3.9395520000e-04
2.4810685000e+03    8.2708640000e-04
2.4801729000e+03    3.6144270000e-04
2.4793050000e+03    6.5244300000e-05
2.4780534000e+03    2.6235310000e-04
2.4773568000e+03    5.3798200000e-05
2.4760011000e+03    1.5073500000e-05
2.4748509000e+03    1.7469400000e-04
2.4726288000e+03    1.0032540000e-04
2.4716234000e+03    1.7996970000e-04
2.4682002000e+03    2.4177800000e-05
2.4665436000e+03    2.2810000000e-07
2.4661402000e+03    5.6612400000e-05
2.4641247000e+03    9.7500000000e-07
2.3168983000e+03    8.8829750800e-02
2.3168133000e+03    8.9558663200e-02
2.3167763000e+03    8.9314735600e-02
2.2666965000e+03    6.0350000000e-07
2.2166156000e+03    0.0000000000e+00
2.2148617000e+03    2.0000000000e-10
2.2140234000e+03    0.0000000000e+00
2.2128869000e+03    0.0000000000e+00
2.2121000000e+03    1.0000000000e-10
2.1023742000e+03    0.0000000000e+00
2.1014065000e+03    0.0000000000e+00
1.9724902000e+03    0.0000000000e+00
1.9714257000e+03    0.0000000000e+00
