# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 39 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4875303000e+03    1.1124123400e-02
2.4871816000e+03    8.0534540000e-04
2.4867560000e+03    8.5747170000e-04
2.4864385000e+03    3.0629824800e-02
2.4862696000e+03    2.4561867000e-03
2.4859458000e+03    8.5333216000e-03
2.4856675000e+03    8.1023100000e-05
2.4852982000e+03    5.9477880000e-04
2.4841976000e+03    9.7183700000e-05
2.4841792000e+03    2.7285713500e-02
2.4837239000e+03    1.9586705000e-03
2.4827586000e+03    1.2115752000e-03
2.4823269000e+03    3.2437755000e-03
2.4820062000e+03    4.0040330000e-04
2.4816658000e+03    1.6363437000e-03
2.4815242000e+03    4.9226944000e-03
2.4800248000e+03    5.6908470000e-04
2.4792631000e+03    3.3625102000e-03
2.4785201000e+03    2.0689625000e-03
2.4769749000e+03    7.9405070000e-04
2.4749697000e+03    4.1361700000e-05
2.4734580000e+03    7.0409230000e-04
2.4715501000e+03    1.5198040000e-03
2.4711964000e+03    2.2950640000e-04
2.4667362000e+03    7.2515000000e-06
2.4664901000e+03    5.1055000000e-04
2.4642877000e+03    6.1752000000e-06
2.3169145000e+03    6.0130367840e-01
2.3168336000e+03    5.9862803020e-01
2.3167982000e+03    3.4295752130e-01
2.2667082000e+03    1.1706600000e-05
2.2163050000e+03    0.0000000000e+00
2.2144475000e+03    7.0000000000e-10
2.2143775000e+03    0.0000000000e+00
2.2132093000e+03    0.0000000000e+00
2.2124482000e+03    1.0000000000e-10
2.1019008000e+03    0.0000000000e+00
1.9729993000e+03    0.0000000000e+00
1.9713893000e+03    0.0000000000e+00
