# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 29 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4879706000e+03    1.6207851000e-03
2.4863196000e+03    3.4726797000e-03
2.4859909000e+03    1.9313019000e-03
2.4850089000e+03    6.7802590000e-04
2.4843275000e+03    3.0622428000e-03
2.4834061000e+03    2.2597400000e-04
2.4830214000e+03    1.8163410000e-04
2.4826799000e+03    1.8738771000e-03
2.4818825000e+03    8.1373130000e-04
2.4816201000e+03    5.3402810000e-04
2.4798788000e+03    3.7480580000e-04
2.4796249000e+03    1.2790090000e-04
2.4781271000e+03    5.4014460000e-04
2.4770231000e+03    3.1801900000e-05
2.4752832000e+03    1.8571190000e-04
2.4726213000e+03    7.1933800000e-05
2.4718121000e+03    2.0213650000e-04
2.4683991000e+03    2.2903900000e-05
2.4662584000e+03    5.9126100000e-05
2.3168895000e+03    8.8872441500e-02
2.3168068000e+03    8.9588060300e-02
2.3167725000e+03    8.9217363900e-02
2.2666933000e+03    5.5970000000e-07
2.2162880000e+03    0.0000000000e+00
2.2149309000e+03    1.0000000000e-10
2.2141810000e+03    0.0000000000e+00
2.2123043000e+03    1.0000000000e-10
2.1022858000e+03    0.0000000000e+00
2.1017210000e+03    0.0000000000e+00
